MovieID,MovieName,RunTime,ReleaseDate,Language,Rating,Vote_count,Plot,Poster,ImdbID
115283,A.C.O.D.,88,2013-10-04,English,5.70,11,"A grown man is still caught in the crossfire of his parents 15 year divorce. He discovers he was unknowingly part of a study on divorced children and is enlisted in a follow-up years later, which wreaks new havoc on his family.",http://ia.media-imdb.com/images/M/MV5BMTQwNTc5MjkyNF5BMl5BanBnXkFtZTgwNzQ5NTYwMDE@._V1_SX300.jpg,tt1311060
115782,Jobs,128,2013-08-16,English,6.10,185,"The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.",http://ia.media-imdb.com/images/M/MV5BMTM5NTQ3MTYxN15BMl5BanBnXkFtZTcwODE2Nzk3OQ@@._V1_SX300.jpg,tt2357129
116711,Epic,102,2013-05-24,English,6.40,360,"A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world -- and ours.",http://ia.media-imdb.com/images/M/MV5BMTgyNDYwNzE5NV5BMl5BanBnXkFtZTcwMzUyODM5OA@@._V1_SX300.jpg,tt0848537
116741,"The Internship",119,2013-06-07,English,6.20,299,"Two recently laid-off men in their 40s try to make it as interns at a successful Internet company where their managers are in their 20s.",http://ia.media-imdb.com/images/M/MV5BMjM1MzczMDgwOV5BMl5BanBnXkFtZTcwMDM4NjM2OQ@@._V1_SX300.jpg,tt2234155
116745,"The Secret Life of Walter Mitty",114,2013-12-25,English,7.20,140,"A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.",http://ia.media-imdb.com/images/M/MV5BODYwNDYxNDk1Nl5BMl5BanBnXkFtZTgwOTAwMTk2MDE@._V1_SX300.jpg,tt0359950
117251,"White House Down",137,2013-06-28,English,6.40,412,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",http://ia.media-imdb.com/images/M/MV5BMTAyNzQyNTcwNjVeQTJeQWpwZ15BbWU3MDAwOTQ4Nzk@._V1_SX300.jpg,tt2334879
117263,"Olympus Has Fallen",120,2013-03-22,English,6.10,1527,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",http://ia.media-imdb.com/images/M/MV5BMTkxNjIyNjE5OF5BMl5BanBnXkFtZTcwMTI3NzkxOQ@@._V1_SX300.jpg,tt2302755
119283,Parker,118,2013-01-25,English,5.50,778,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.",http://ia.media-imdb.com/images/M/MV5BMTk4MzM2NTQ1Nl5BMl5BanBnXkFtZTcwODIyODY1OA@@._V1_SX300.jpg,tt1904996
119892,"The Monkey King",119,2014-01-25,Mandarin,5.70,7,"Sun Wukong, (The Monkey King) is a monkey born from a heavenly stone who acquires supernatural powers. After rebelling against heaven and being imprisoned under a mountain for 500 years, he later accompanies the monk Xuanzang on a journey to India. Thus, according to legend, Buddhism is brought to ancient China. This much beloved story, is as much a part of Asian culture as The Iliad and The Odyssey or The Wizard of Oz are to the West. This first installment in a trilogy of live action 3-D movies is actually a prequel to The Journey To The West, the much told story of the Monkey King's adventures on the road to India.",http://ia.media-imdb.com/images/M/MV5BMTcxMTI3NzQ0Ml5BMl5BanBnXkFtZTgwOTgxMDM2MDE@._V1_SX300.jpg,tt1717715
121640,Zaytoun,107,2013-09-20,English,4.00,1,"Beirut, 1982: a young Palestinian refugee and an Israeli fighter pilot form a tentative bond in their attempt to make their way across war-torn Lebanon back to their home.",http://ia.media-imdb.com/images/M/MV5BMTQwNjc2OTg0NV5BMl5BanBnXkFtZTgwNzYyMTIwMDE@._V1_SX300.jpg,tt2131698
121734,"Tad, the Lost Explorer",90,2013-06-28,English,5.80,25,"Tad is a celebrity archeologist and adventurer just like his hero Max Mordon... in his dreams! In reality, Tad is a Chicago construction worker. One day, however, he is mistaken for a real Professor and takes his place on a flight to Peru in search of the Lost City of Paititi. Professor Lavrof and his beautiful daughter Sara are waiting for the famous professor to crack the code. Unfortunately for Tad, Sara is engaged to real-life hero Max Mordon, but Max has secretly betrayed the Professor by teaming up with the evil Kopponen and his shady Odysseus corporation. Time for Tad to step up...",http://ia.media-imdb.com/images/M/MV5BMjM4ODM4MzI2OF5BMl5BanBnXkFtZTcwMDgxNjU0OA@@._V1_SX300.jpg,tt1764625
122081,"Spring Breakers",94,2012-09-05,English,4.90,411,"Brit, Candy, Cotty, and Faith have been best friends since grade school. They live together in a boring college dorm and are hungry for adventure. All they have to do is save enough money for spring break to get their shot at having some real fun. A serendipitous encounter with rapper ""Alien"" promises to provide the girls with all the thrill and excitement they could hope for. With the encouragement of their new friend, it soon becomes unclear how far the girls are willing to go to experience a spring break they will never forget.",http://ia.media-imdb.com/images/M/MV5BNDE3MDQzMDA5OF5BMl5BanBnXkFtZTcwMTUxNTgxOQ@@._V1_SX300.jpg,tt2101441
122906,"About Time",123,2013-11-08,English,7.60,155,"The night after another unsatisfactory New Year party, Tim's father (Bill Nighy) tells his son that the men in his family have always had the ability to travel through time. Tim can't change history, but he can change what happens and has happened in his own life---so he decides to make his world a better place...by getting a girlfriend. Sadly, that turns out not to be as easy as you might think.",http://ia.media-imdb.com/images/M/MV5BMTA1ODUzMDA3NzFeQTJeQWpwZ15BbWU3MDgxMTYxNTk@._V1_SX300.jpg,tt2194499
123553,"The Mortal Instruments: City of Bones",130,2013-08-21,English,6.40,143,"Clary Fray tumbles into the supernatural world when she visits a club called Pandemonium, and witnesses a murder. Following this tragic event Clary's mother, Jocelyn, is kidnapped by a man called Valentine. She then calls on those who she saw at the club, and asks them to help her. In the search for the Mortal Cup, Clary makes decisions harder than any she has ever made. She falls in love, struggles with her best friend, and becomes the person her mother feared she would become.",http://ia.media-imdb.com/images/M/MV5BMTc5NzAyOTQyNF5BMl5BanBnXkFtZTcwNzQ1MDc4OQ@@._V1_SX300.jpg,tt1538403
124905,Godzilla,0,2014-05-16,English,7.80,3,"An epic rebirth to Toho's iconic Godzilla, this spectacular adventure pits the world's most famous monster against malevolent creatures who, bolstered by humanity's scientific arrogance, threaten our very existence.",http://ia.media-imdb.com/images/M/MV5BMTQ0ODgzNjg2MV5BMl5BanBnXkFtZTgwNDkxMzc3MDE@._V1_SX300.jpg,tt0831387
125509,"Wrong Turn 5: Bloodlines",91,2012-10-23,English,4.90,27,"A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.",http://ia.media-imdb.com/images/M/MV5BMTU3ODA2NzE5MV5BMl5BanBnXkFtZTcwODE2ODg3OA@@._V1_SX300.jpg,tt2375779
126250,"Love is All You Need",116,2012-09-04,English,6.50,13,"Romantic comedy from Academy Award winner Susanne Bier (Brothers, In a Better World), about two very different families brought together for a wedding in a beautiful old Italian villa.",http://ia.media-imdb.com/images/M/MV5BNzYxMDQwMzIzMF5BMl5BanBnXkFtZTcwNjcxODIzOQ@@._V1_SX300.jpg,tt1854236
127585,"X-Men: Days of Future Past",0,2014-05-23,English,5.80,39,"The ultimate X-Men ensemble fights a war for the survival of the species across two time periods in X-MEN: DAYS OF FUTURE PAST. The beloved characters from the original “X-Men” film trilogy join forces with their younger selves from “X-Men: First Class,” in an epic battle that must change the past – to save our future.",http://ia.media-imdb.com/images/M/MV5BMTA2MDU0MjUxNDNeQTJeQWpwZ15BbWU4MDEwOTAwNTAx._V1_SX300.jpg,tt1877832
129670,Nebraska,115,2013-11-15,English,7.50,50,"An aging, booze-addled father makes the trip from Montana to Nebraska with his estranged son in order to claim a million dollar Publisher's Clearing House sweepstakes prize.",http://ia.media-imdb.com/images/M/MV5BMTU2Mjk2NDkyMl5BMl5BanBnXkFtZTgwNTk0NzcyMDE@._V1_SX300.jpg,tt1821549
132344,"Before Midnight",108,2013-06-14,English,7.00,85,"We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.",http://ia.media-imdb.com/images/M/MV5BMjA5NzgxODE2NF5BMl5BanBnXkFtZTcwNTI1NTI0OQ@@._V1_SX300.jpg,tt2209418
132363,"The Butler",132,2013-08-16,English,7.20,115,"A look at the life of Cecil Gaines who served eight presidents as the White House's head butler from 1952 to 1986, and had a unique front-row seat as political and racial history was made.",http://ia.media-imdb.com/images/M/MV5BMjM2NDY3MjkyMF5BMl5BanBnXkFtZTcwMDM5Nzg5OQ@@._V1_SX300.jpg,tt1327773
133805,Carrie,100,2013-10-18,English,6.60,153,"A sheltered high school girl unleashes her newly developed telekinetic powers after she is pushed too far by her peers.",http://ia.media-imdb.com/images/M/MV5BMTc1MDIyOTkxN15BMl5BanBnXkFtZTgwMTU1NzEzMDE@._V1_SX300.jpg,tt1939659
134374,"Pain & Gain",130,2013-04-26,English,6.30,372,"Based on the true story of Daniel Lugo (Mark Wahlberg) a Miami bodybuilder who wants to live the American dream. He would like to have the money that other people have. So he enlists the help of fellow bodybuilder Adrian Doorbal (Anthony Mackie) and ex-convict, Christian bodybuilder Paul Doyle (Dwayne Johnson). Their kidnapping and extortion scheme goes terribly wrong since they have muscles for brains and they're left to haphazardly try to hold onto the elusive American dream.",http://ia.media-imdb.com/images/M/MV5BMTU0NDE5NTU0OV5BMl5BanBnXkFtZTcwMzI1OTMzOQ@@._V1_SX300.jpg,tt1980209
135397,"Jurassic World",0,2015-06-12,English,5.10,19,"There is currently no overview information available.",http://ia.media-imdb.com/images/M/MV5BMjEzNzg2NTMwOF5BMl5BanBnXkFtZTgwNjYzMTMyMDE@._V1_SX300.jpg,tt0369610
136400,"2 Guns",109,2013-10-01,English,6.90,282,"A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.",http://ia.media-imdb.com/images/M/MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_SX300.jpg,tt1272878
136418,Hummingbird,100,2013-06-28,English,5.70,170,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",http://ia.media-imdb.com/images/M/MV5BMjI0ODc3NjI4NV5BMl5BanBnXkFtZTcwOTc3MzI1OQ@@._V1_SX300.jpg,tt1893256
136795,"The Heat",117,2013-06-28,English,6.80,366,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",http://ia.media-imdb.com/images/M/MV5BMjA2MDQ2ODM3MV5BMl5BanBnXkFtZTcwNDUzMTQ3OQ@@._V1_SX300.jpg,tt2404463
137093,"Last Vegas",105,2013-11-01,English,7.20,108,"Three sixty-something friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.",http://ia.media-imdb.com/images/M/MV5BMTQ2ODg2MTIyNF5BMl5BanBnXkFtZTgwMzU2NjgwMDE@._V1_SX300.jpg,tt1204975
137106,"The LEGO Movie",100,2014-02-06,English,8.00,113,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",http://ia.media-imdb.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_SX300.jpg,tt1490017
137321,"Winter's Tale",118,2014-02-13,English,7.40,13,"A fantasy story set in 19th Century and present-day Manhattan and revolves around a thief, a dying girl, and a flying white horse.",http://ia.media-imdb.com/images/M/MV5BNTMyNjI1NTM4N15BMl5BanBnXkFtZTgwNjcwMzc1MDE@._V1_SX300.jpg,tt1837709
137824,Smuggler,325,1981-04-05,English,0.00,0,"Set during the Napoleonic wars of the early 1800s, Oliver Tobias (Arthur of the Britons) stars as Jack Vincent, a swashbuckling ex-British naval captain turned smuggler. A strong-willed, independent man who lives by both his wits and the sword, Vincent is ably assisted by Sarah (Lesley Dunlop - Where the Heart Is) and petty thief Honesty Evans (Hywel Williams Ellis) in his struggle to stay one step ahead of the Excise Men...",http://ia.media-imdb.com/images/M/MV5BMTQ0NTI5NDMwMl5BMl5BanBnXkFtZTcwNzU2NzY3MQ@@._V1_SX300.jpg,tt0081932
138697,"Don Jon",90,2013-09-27,English,6.20,178,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.","http://ia.media-imdb.com/images/M/MV5BMTQxNTc3NDM2MF5BMl5BanBnXkFtZTcwNzQ5NTQ3OQ@@._V1._CR28,28.649993896484375,1271,1991.0000305175781_SX89_.jpg_V1_SX300.jpg",tt2229499
138832,"We're the Millers",110,2013-08-07,English,7.00,427,"A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.",http://ia.media-imdb.com/images/M/MV5BMjA5Njc0NDUxNV5BMl5BanBnXkFtZTcwMjYzNzU1OQ@@._V1_SX300.jpg,tt1723121
138843,"The Conjuring",112,2013-07-19,English,7.20,561,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",http://ia.media-imdb.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_SX300.jpg,tt1457767
140823,"Saving Mr. Banks",125,2013-12-20,English,7.70,72,"Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.",http://ia.media-imdb.com/images/M/MV5BMTc0MTQ3NzE4Nl5BMl5BanBnXkFtZTcwMzA4NDM5OQ@@._V1_SX300.jpg,tt2140373
144336,Sabotage,110,2014-03-28,English,9.00,2,"In ""Sabotage"", Arnold Schwarzenegger leads an elite DEA task force that takes on the world's deadliest drug cartels. When the team successfully executes a high-stakes raid on a cartel safe house, they think their work is done - until, one-by-one, the team members mysteriously start to be eliminated. As the body count rises, everyone is a suspect.",http://ia.media-imdb.com/images/M/MV5BMTY0NTgxNDY0MV5BMl5BanBnXkFtZTgwMzcwMDYwMTE@._V1_SX300.jpg,tt1742334
146216,"RED 2",116,2013-07-19,English,6.30,402,"Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.",http://ia.media-imdb.com/images/M/MV5BMjI2ODQ4ODY3Nl5BMl5BanBnXkFtZTcwNTc2NzE1OQ@@._V1_SX300.jpg,tt1821694
146223,"Closed Circuit",96,2013-08-28,English,5.70,29,"Ex-lovers find themselves placed on the defense team in a terrorism trial.",http://ia.media-imdb.com/images/M/MV5BMjc3MTU2MzI2Ml5BMl5BanBnXkFtZTcwMzI3ODI2OQ@@._V1_SX300.jpg,tt2218003
146233,Prisoners,153,2013-09-21,English,7.60,318,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",http://ia.media-imdb.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_SX300.jpg,tt1392214
146238,"Runner Runner",91,2013-10-02,English,5.90,108,"When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.",http://ia.media-imdb.com/images/M/MV5BMTU5OTA0MjI4Ml5BMl5BanBnXkFtZTgwMTgxOTQwMDE@._V1_SX300.jpg,tt2364841
146239,"Delivery Man",105,2013-11-22,English,6.60,37,"An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.",http://ia.media-imdb.com/images/M/MV5BMjIxNjc2MzMzMl5BMl5BanBnXkFtZTgwMjA5NjM0MDE@._V1_SX300.jpg,tt2387559
146243,Haunt,86,2014-03-07,English,5.00,2,"An introverted teen sparks with his new neighbor, and together the couple begins to explore the haunted house that is family has unknowingly just purchased.",http://ia.media-imdb.com/images/M/MV5BMTQ4MDAyNzEyNl5BMl5BanBnXkFtZTgwNjU5OTUwMTE@._V1_SX300.jpg,tt2386278
146381,"Justin and the Knights of Valour",90,2013-09-13,English,5.50,8,"A heart-warming tale about friendship, honour &amp; courage, which sees a young boy become a man as he embarks on a quest to become a knight.",http://ia.media-imdb.com/images/M/MV5BODM2ODg5NzAwOV5BMl5BanBnXkFtZTgwOTE5MTAwMDE@._V1_SX300.jpg,tt1639826
151960,Planes,92,2013-08-09,English,5.90,124,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",http://ia.media-imdb.com/images/M/MV5BMjAwODc5NzYzOF5BMl5BanBnXkFtZTcwNTk4MjEzOQ@@._V1_SX300.jpg,tt1691917
152532,"Dallas Buyers Club",117,2013-11-22,English,7.80,136,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with full blown HIV/AIDS and given thirty days to live.",http://ia.media-imdb.com/images/M/MV5BMTYwMTA4MzgyNF5BMl5BanBnXkFtZTgwMjEyMjE0MDE@._V1_SX300.jpg,tt0790636
152601,Her,126,2013-12-18,English,7.90,135,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",http://ia.media-imdb.com/images/M/MV5BMjA1Nzk0OTM2OF5BMl5BanBnXkFtZTgwNjU2NjEwMDE@._V1_SX300.jpg,tt1798709
152737,"August: Osage County",121,2014-01-09,English,7.50,22,"A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Midwest house they grew up in, and to the dysfunctional woman who raised them.",http://ia.media-imdb.com/images/M/MV5BNzQ5ODE4NTcxNV5BMl5BanBnXkFtZTgwNjkyNDQ0MDE@._V1_SX300.jpg,tt1322269
152742,"The Best Offer",124,2013-01-01,English,7.60,41,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.",http://ia.media-imdb.com/images/M/MV5BMTQ4MzQ3NjA0N15BMl5BanBnXkFtZTgwODQyNjQ4MDE@._V1_SX300.jpg,tt1924396
155084,"13 Sins",88,2014-04-18,English,7.90,5,"A bright but meek salesman, drowning in debt as he's about to get married, receives a mysterious phone call informing him that he's on a hidden camera game show where he must execute 13 tasks to receive a multi-million dollar cash prize.",http://ia.media-imdb.com/images/M/MV5BNzA0NDIwNjI3OF5BMl5BanBnXkFtZTgwMDMzNzE0MTE@._V1_SX300.jpg,tt2059171
156717,"Death Race: Inferno",105,2012-11-20,English,5.50,64,"Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program.","http://ia.media-imdb.com/images/M/MV5BMTk0MTg1NTc3NF5BMl5BanBnXkFtZTcwNzY5OTM5OA@@._V1._CR164,174.1666717529297,1537,2218.999954223633_SY132_CR3,0,89,132_.jpg_V1_SX300.jpg",tt1988591
157099,"Better Living Through Chemistry",91,2014-03-14,English,5.30,2,"A straight-laced pharmacist's uneventful life spirals out of control when he starts an affair with a trophy wife customer who takes him on a joyride involving sex, drugs and possibly murder.",http://ia.media-imdb.com/images/M/MV5BMjM3OTA2MjQ4NF5BMl5BanBnXkFtZTgwOTYzNzIwMTE@._V1_SX300.jpg,tt1609479
157350,Divergent,143,2014-03-21,English,7.50,25,"DIVERGENT is a thrilling action-adventure film set in a world where  people are divided into distinct factions based on human virtues. Tris  Prior is warned she is Divergent and will never  fit into any one group. When she discovers a conspiracy by a faction  leader to destroy all Divergents, Tris must learn to trust  in the mysterious Four and together they must find out  what makes being Divergent so dangerous before it's too late.  Based on the best-selling book series by Veronica Roth.",http://ia.media-imdb.com/images/M/MV5BMjM3MDIxMzY1NV5BMl5BanBnXkFtZTgwMzk5NjEzMDE@._V1_SX300.jpg,tt1840309
157370,"Kill Your Darlings",104,2013-10-16,English,6.40,9,"A murder in 1944 draws together the great poets of the beat generation: Allen Ginsberg, Jack Kerouac and William Burroughs.",http://ia.media-imdb.com/images/M/MV5BMjA4MzAxMTE1N15BMl5BanBnXkFtZTgwMDY2OTIxMDE@._V1_SX300.jpg,tt1311071
160139,"Night Train to Lisbon",111,2013-02-06,English,5.80,15,"Raimund Gregorius, having saved a beautiful Portuguese woman from leaping to her death, stumbles upon a mesmerizing book by a Portuguese author, which compels him to suddenly abandon the boring life he has led for years and to embark on an enthralling adventure.  In search of the author, Gregorius acts as detective, pulling together pieces of a puzzle that involves political and emotional intrigue and the highest possible stakes. His voyage is one that transcends time and space, delving into the realms of history, medicine and love, all in search of true meaning to his life.",http://ia.media-imdb.com/images/M/MV5BNDE5OTkxNzMxNl5BMl5BanBnXkFtZTgwMjQ4NjY3MDE@._V1_SX300.jpg,tt1654523
160588,"Blue Jasmine",98,2013-07-26,English,6.90,99,"Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own.",http://ia.media-imdb.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,tt2334873
162903,"The Fifth Estate",128,2013-10-18,English,5.20,23,"A look at the relationship between WikiLeaks founder Julian Assange and his early supporter and eventual colleague Daniel Domscheit-Berg, and how the website's growth and influence led to an irreparable rift between the two friends.",http://ia.media-imdb.com/images/M/MV5BMjY1MTY5NTg3M15BMl5BanBnXkFtZTgwMDQyMjgwMDE@._V1_SX300.jpg,tt1837703
164457,"Out of the Furnace",116,2013-12-06,English,6.50,28,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",http://ia.media-imdb.com/images/M/MV5BMTc2MTQ4MDU4NV5BMl5BanBnXkFtZTgwOTU1ODgzMDE@._V1_SX300.jpg,tt1206543
168259,"Fast & Furious 7",0,2015-04-10,English,8.40,9,"After Dominic Toretto and his crew helped take down Owen Shaw, his brother Ian Shaw now wants revenge.",N/A,tt2820852
168530,"Ride Along",99,2014-01-17,English,6.60,27,"For the past two years, high-school security guard Ben (Kevin Hart) has been trying to show decorated APD detective James (Ice Cube) that he's more than just a video-game junkie who's unworthy of James' sister, Angela (Tika Sumpter). When Ben finally gets accepted into the academy, he thinks he's earned the seasoned policeman's respect and asks for his blessing to marry Angela.  Knowing that a ride along will demonstrate if Ben has what it takes to take care of his sister, James invites him on a shift designed to scare the hell out of the trainee. But when the wild night leads them to the most notorious criminal in the city, James will find that his new partner's rapid-fire mouth is just as dangerous as the bullets speeding at it.",http://ia.media-imdb.com/images/M/MV5BNjU4NzYzOTY1MF5BMl5BanBnXkFtZTgwMTAyNTc1MDE@._V1_SX300.jpg,tt1408253
168672,"American Hustle",138,2013-12-20,English,7.20,238,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",http://ia.media-imdb.com/images/M/MV5BNjkxMTc0MDc4N15BMl5BanBnXkFtZTgwODUyNTI1MDE@._V1_SX300.jpg,tt1800241
169298,Bullet,87,2014-02-25,English,4.00,3,"Danny Trejo plays 'Bullet' a tough cop who takes the law into his own hands when his grandson is kidnapped.",http://ia.media-imdb.com/images/M/MV5BODQ3MTI2NTIyMV5BMl5BanBnXkFtZTcwMjc4ODIwOQ@@._V1_SX300.jpg,tt2544734
169813,"Short Term 12",96,2013-08-23,English,8.40,19,"A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.",http://ia.media-imdb.com/images/M/MV5BMTEwNjE2OTM4NDZeQTJeQWpwZ15BbWU3MDE2MTE4OTk@._V1_SX300.jpg,tt2370248
169881,"The Physician",155,2013-12-25,English,7.70,10,"The story of Rob Cole, a boy who is left a penniless orphan in an 11th-century English mining town when his mother dies of a mysterious illness. Vowing to become a physician and vanquish Death itself, he travels to Isfahan in Persia to study medicine under the great Ibn Sina. Through countless ordeals and challenges, and making many sacrifices along the way, he struggles on unwaveringly. His unflagging quest for knowledge leads to the blossoming of friendship and true love.",http://ia.media-imdb.com/images/M/MV5BMTU0NjU1NjY2MV5BMl5BanBnXkFtZTgwMjQzMzk5MDE@._V1_SX300.jpg,tt2101473
171759,"The Lost Medallion: The Adventures of Billy S",97,2013-03-01,English,6.00,1,"A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time.",http://ia.media-imdb.com/images/M/MV5BNzgyNjQzMjQ5Ml5BMl5BanBnXkFtZTcwODQzNTU3OA@@._V1_SX300.jpg,tt1390539
171776,Sparks,90,2014-03-07,English,7.50,1,"A masked vigilante who discovers the dark side to heroism. Going after the nation's most notorious super criminal leaves Sparks' life and reputation in ruins.",http://ia.media-imdb.com/images/M/MV5BOTAzNzU4NzY3OV5BMl5BanBnXkFtZTgwMTkzOTEyMTE@._V1_SX300.jpg,tt2234429
172385,"Rio 2",102,2014-04-11,English,5.80,4,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",http://ia.media-imdb.com/images/M/MV5BMTgzMDczMDYzNl5BMl5BanBnXkFtZTgwMzk2MDIwMTE@._V1_SX300.jpg,tt2357291
172391,Khumba,85,2013-10-25,English,7.50,2,"A half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. He is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd.",http://ia.media-imdb.com/images/M/MV5BMTQyNTgzODU1N15BMl5BanBnXkFtZTgwMjg4NjQxMDE@._V1_SX300.jpg,tt1487931
