MovieID,MovieName,RunTime,ReleaseDate,Language,Rating,Vote_count,Plot,Poster
109439,"The Hangover Part III",100,2013-05-23,English,5.90,904,"This time, there's no wedding. No bachelor party. What could go wrong, right? But when the Wolfpack hits the road, all bets are off.",NULL
109443,"Anchorman 2: The Legend Continues",119,2013-12-18,English,6.20,52,"With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",NULL
109445,Frozen,102,2013-11-19,English,7.80,377,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",NULL
109451,"Cloudy with a Chance of Meatballs 2",95,2013-09-27,English,6.80,106,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",NULL
110122,"The Last Push",90,2012-06-01,English,5.50,2,"When a tragic accident cuts short the first manned mission to explore life on the moons of Jupiter, Michael Forrest must make the 3 year journey home to Earth in pure solitude",NULL
110414,Nymphomaniac,240,2014-03-06,English,7.00,13,"A man named Seligman finds a fainted wounded woman in an alley and he brings her home. She tells him that her name is Joe and that she is nymphomaniac. Joe tells her life and sexual experiences with hundreds of men since she was a young teenager while Seligman tells about his hobbies, such as fly fishing, reading about Fibonacci numbers or listening to organ music.",NULL
110415,Snowpiercer,126,2013-08-01,English,7.00,38,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",NULL
111473,"The Invisible Woman",111,2013-12-25,English,5.60,4,"In 1857, at the height of his fame and fortune, novelist and social critic Charles Dickens meets and falls in love with teenage stage actress Nelly Ternan. As she becomes the focus of his heart and mind, as well as his muse, painful secrecy is the price both must pay.",NULL
112205,"The Family",111,2013-09-13,English,6.70,128,"The Manzoni family, a notorious mafia clan, is relocated to Normandy, France under the witness protection program, where fitting in soon becomes challenging as their old habits die hard.",NULL
114150,"Pitch Perfect",NULL,2012-09-28,NULL,6.60,414,NULL,NULL
115283,A.C.O.D.,88,2013-10-04,English,5.70,11,"A grown man is still caught in the crossfire of his parents 15 year divorce. He discovers he was unknowingly part of a study on divorced children and is enlisted in a follow-up years later, which wreaks new havoc on his family.",NULL
115782,Jobs,128,2013-08-16,English,6.10,185,"The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.",NULL
116711,Epic,102,2013-05-24,English,6.40,360,"A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world -- and ours.",NULL
116741,"The Internship",119,2013-06-07,English,6.20,299,"Two recently laid-off men in their 40s try to make it as interns at a successful Internet company where their managers are in their 20s.",NULL
116745,"The Secret Life of Walter Mitty",114,2013-12-25,English,7.20,140,"A timid magazine photo manager who lives life vicariously through daydreams embarks on a true-life adventure when a negative goes missing.",NULL
117251,"White House Down",137,2013-06-28,English,6.40,412,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",NULL
117263,"Olympus Has Fallen",120,2013-03-22,English,6.10,1527,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",NULL
119283,Parker,118,2013-01-25,English,5.50,778,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.",NULL
119892,"The Monkey King",119,2014-01-25,中国,5.70,7,"Sun Wukong, (The Monkey King) is a monkey born from a heavenly stone who acquires supernatural powers. After rebelling against heaven and being imprisoned under a mountain for 500 years, he later accompanies the monk Xuanzang on a journey to India. Thus, according to legend, Buddhism is brought to ancient China. This much beloved story, is as much a part of Asian culture as The Iliad and The Odyssey or The Wizard of Oz are to the West. This first installment in a trilogy of live action 3-D movies is actually a prequel to The Journey To The West, the much told story of the Monkey King's adventures on the road to India.",NULL
121640,Zaytoun,107,2013-09-20,العربية,4.00,1,"Beirut, 1982: a young Palestinian refugee and an Israeli fighter pilot form a tentative bond in their attempt to make their way across war-torn Lebanon back to their home.",NULL
121734,"Tad, the Lost Explorer",90,2013-06-28,Español,5.80,25,"Tad is a celebrity archeologist and adventurer just like his hero Max Mordon... in his dreams! In reality, Tad is a Chicago construction worker. One day, however, he is mistaken for a real Professor and takes his place on a flight to Peru in search of the Lost City of Paititi. Professor Lavrof and his beautiful daughter Sara are waiting for the famous professor to crack the code. Unfortunately for Tad, Sara is engaged to real-life hero Max Mordon, but Max has secretly betrayed the Professor by teaming up with the evil Kopponen and his shady Odysseus corporation. Time for Tad to step up...",NULL
122081,"Spring Breakers",NULL,2012-09-05,NULL,4.90,411,NULL,NULL
122906,"About Time",123,2013-11-08,English,7.60,155,"As he goes through life, a young man who can travel through time learns his unique gift can't save him from the sorrows and ups and downs that affect all families, everywhere.",NULL
123553,"The Mortal Instruments: City of Bones",130,2013-08-21,English,6.40,143,"Clary Fray tumbles into the supernatural world when she visits a club called Pandemonium, and witnesses a murder. Following this tragic event Clary's mother, Jocelyn, is kidnapped by a man called Valentine. She then calls on those who she saw at the club, and asks them to help her. In the search for the Mortal Cup, Clary makes decisions harder than any she has ever made. She falls in love, struggles with her best friend, and becomes the person her mother feared she would become.",NULL
124905,Godzilla,0,2014-05-16,English,7.80,3,"An epic rebirth to Toho's iconic Godzilla, this spectacular adventure pits the world's most famous monster against malevolent creatures who, bolstered by humanity's scientific arrogance, threaten our very existence.",NULL
125509,"Wrong Turn 5: Bloodlines",91,2012-10-23,English,4.90,27,"A small West Virginia town is hosting the legendary Mountain Man Festival on Halloween, where throngs of costumed party goers gather for a wild night of music and mischief. But an inbred family of hillbilly cannibals kill the fun when they trick and treat themselves to a group of visiting college students.",NULL
126250,"Love is All You Need",116,2012-09-04,Dansk,6.50,13,"Romantic comedy from Academy Award winner Susanne Bier (Brothers, In a Better World), about two very different families brought together for a wedding in a beautiful old Italian villa.",NULL
127585,"X-Men: Days of Future Past",0,2014-05-23,English,5.80,39,"The ultimate X-Men ensemble fights a war for the survival of the species across two time periods in X-MEN: DAYS OF FUTURE PAST. The beloved characters from the original “X-Men” film trilogy join forces with their younger selves from “X-Men: First Class,” in an epic battle that must change the past – to save our future.",NULL
129670,Nebraska,115,2013-11-15,English,7.50,50,"An aging, booze-addled father makes the trip from Montana to Nebraska with his estranged son in order to claim a million dollar Publisher's Clearing House sweepstakes prize.",NULL
132344,"Before Midnight",108,2013-06-14,English,7.00,85,"We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.",NULL
132363,"The Butler",132,2013-08-16,English,7.20,115,"A look at the life of Cecil Gaines who served eight presidents as the White House's head butler from 1952 to 1986, and had a unique front-row seat as political and racial history was made.",NULL
133805,Carrie,100,2013-10-18,English,6.60,153,"A sheltered high school girl unleashes her newly developed telekinetic powers after she is pushed too far by her peers.",NULL
134374,"Pain & Gain",130,2013-04-26,English,6.30,372,"Based on the true story of Daniel Lugo (Mark Wahlberg) a Miami bodybuilder who wants to live the American dream. He would like to have the money that other people have. So he enlists the help of fellow bodybuilder Adrian Doorbal (Anthony Mackie) and ex-convict, Christian bodybuilder Paul Doyle (Dwayne Johnson). Their kidnapping and extortion scheme goes terribly wrong since they have muscles for brains and they're left to haphazardly try to hold onto the elusive American dream.",NULL
135397,"Jurassic World",0,2015-06-12,English,5.10,19,"There is currently no overview information available.",NULL
136400,"2 Guns",109,2013-10-01,English,6.90,282,"A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.",NULL
136418,Hummingbird,100,2013-06-28,English,5.70,170,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",NULL
136795,"The Heat",117,2013-06-28,English,6.80,366,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",NULL
137093,"Last Vegas",105,2013-11-01,English,7.20,108,"Three sixty-something friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.",NULL
137106,"The LEGO Movie",100,2014-02-06,English,8.00,113,"An ordinary Lego mini-figure, mistakenly thought to be the extraordinary MasterBuilder, is recruited to join a quest to stop an evil Lego tyrant from gluing the universe together.",NULL
137321,"Winter's Tale",118,2014-02-13,English,7.40,13,"A fantasy story set in 19th Century and present-day Manhattan and revolves around a thief, a dying girl, and a flying white horse.",NULL
137824,Smuggler,325,1981-04-05,,0.00,0,"Set during the Napoleonic wars of the early 1800s, Oliver Tobias (Arthur of the Britons) stars as Jack Vincent, a swashbuckling ex-British naval captain turned smuggler. A strong-willed, independent man who lives by both his wits and the sword, Vincent is ably assisted by Sarah (Lesley Dunlop - Where the Heart Is) and petty thief Honesty Evans (Hywel Williams Ellis) in his struggle to stay one step ahead of the Excise Men...",NULL
138697,"Don Jon",90,2013-09-27,English,6.20,178,"A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",NULL
138832,"We're the Millers",110,2013-08-07,English,7.00,427,"A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.",NULL
138843,"The Conjuring",112,2013-07-19,English,7.20,561,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",NULL
140823,"Saving Mr. Banks",125,2013-12-20,English,7.70,72,"Author P.L. Travers travels from London to Hollywood as Walt Disney Pictures adapts her novel Mary Poppins for the big screen.",NULL
144336,Sabotage,NULL,2014-03-28,NULL,9.00,2,NULL,NULL
146216,"RED 2",116,2013-07-19,English,6.30,402,"Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.",NULL
146223,"Closed Circuit",96,2013-08-28,English,5.70,29,"Ex-lovers find themselves placed on the defense team in a terrorism trial.",NULL
146233,Prisoners,153,2013-09-21,English,7.60,318,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",NULL
146238,"Runner Runner",91,2013-10-02,English,5.90,108,"When a poor college student who cracks an online poker game goes bust, he arranges a face-to-face with the man he thinks cheated him, a sly offshore entrepreneur.",NULL
146239,"Delivery Man",105,2013-11-22,English,6.60,37,"An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.",NULL
146243,Haunt,86,2014-03-07,English,5.00,2,"An introverted teen sparks with his new neighbor, and together the couple begins to explore the haunted house that is family has unknowingly just purchased.",NULL
146381,"Justin and the Knights of Valour",90,2013-09-13,English,5.50,8,"A heart-warming tale about friendship, honour &amp; courage, which sees a young boy become a man as he embarks on a quest to become a knight.",NULL
151960,Planes,92,2013-08-09,English,5.90,124,"Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",NULL
152532,"Dallas Buyers Club",117,2013-11-22,English,7.80,136,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with full blown HIV/AIDS and given thirty days to live.",NULL
152601,Her,126,2013-12-18,English,7.90,135,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",NULL
152737,"August: Osage County",121,2014-01-09,English,7.50,22,"A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Midwest house they grew up in, and to the dysfunctional woman who raised them.",NULL
152742,"The Best Offer",124,2013-01-01,English,7.60,41,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.",NULL
155084,"13 Sins",88,2014-04-18,English,7.90,5,"A bright but meek salesman, drowning in debt as he's about to get married, receives a mysterious phone call informing him that he's on a hidden camera game show where he must execute 13 tasks to receive a multi-million dollar cash prize.",NULL
156717,"Death Race: Inferno",105,2012-11-20,English,5.50,64,"Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program.",NULL
157099,"Better Living Through Chemistry",91,2014-03-14,English,5.30,2,"A straight-laced pharmacist's uneventful life spirals out of control when he starts an affair with a trophy wife customer who takes him on a joyride involving sex, drugs and possibly murder.",NULL
157350,Divergent,143,2014-03-21,English,7.50,25,"DIVERGENT is a thrilling action-adventure film set in a world where  people are divided into distinct factions based on human virtues. Tris  Prior is warned she is Divergent and will never  fit into any one group. When she discovers a conspiracy by a faction  leader to destroy all Divergents, Tris must learn to trust  in the mysterious Four and together they must find out  what makes being Divergent so dangerous before it's too late.  Based on the best-selling book series by Veronica Roth.",NULL
157370,"Kill Your Darlings",104,2013-10-16,English,6.40,9,"A murder in 1944 draws together the great poets of the beat generation: Allen Ginsberg, Jack Kerouac and William Burroughs.",NULL
160139,"Night Train to Lisbon",111,2013-02-06,English,5.80,15,"Raimund Gregorius, having saved a beautiful Portuguese woman from leaping to her death, stumbles upon a mesmerizing book by a Portuguese author, which compels him to suddenly abandon the boring life he has led for years and to embark on an enthralling adventure.  In search of the author, Gregorius acts as detective, pulling together pieces of a puzzle that involves political and emotional intrigue and the highest possible stakes. His voyage is one that transcends time and space, delving into the realms of history, medicine and love, all in search of true meaning to his life.",NULL
160588,"Blue Jasmine",98,2013-07-26,English,6.90,99,"Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own.",NULL
162903,"The Fifth Estate",128,2013-10-18,English,5.20,23,"A look at the relationship between WikiLeaks founder Julian Assange and his early supporter and eventual colleague Daniel Domscheit-Berg, and how the website's growth and influence led to an irreparable rift between the two friends.",NULL
164457,"Out of the Furnace",116,2013-12-06,English,6.50,28,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",NULL
168259,"Fast & Furious 7",0,2015-04-10,English,8.40,9,"After Dominic Toretto and his crew helped take down Owen Shaw, his brother Ian Shaw now wants revenge.",NULL
168530,"Ride Along",99,2014-01-17,English,6.60,27,"For the past two years, high-school security guard Ben (Kevin Hart) has been trying to show decorated APD detective James (Ice Cube) that he's more than just a video-game junkie who's unworthy of James' sister, Angela (Tika Sumpter). When Ben finally gets accepted into the academy, he thinks he's earned the seasoned policeman's respect and asks for his blessing to marry Angela.  Knowing that a ride along will demonstrate if Ben has what it takes to take care of his sister, James invites him on a shift designed to scare the hell out of the trainee. But when the wild night leads them to the most notorious criminal in the city, James will find that his new partner's rapid-fire mouth is just as dangerous as the bullets speeding at it.",NULL
168672,"American Hustle",138,2013-12-20,English,7.20,238,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",NULL
169298,Bullet,87,2014-02-25,English,4.00,3,"Danny Trejo plays 'Bullet' a tough cop who takes the law into his own hands when his grandson is kidnapped.",NULL
169813,"Short Term 12",96,2013-08-23,English,8.40,19,"A 20-something supervising staff member of a residential treatment facility navigates the troubled waters of that world alongside her co-worker and longtime boyfriend.",NULL
169881,"The Physician",155,2013-12-25,English,7.70,10,"The story of Rob Cole, a boy who is left a penniless orphan in an 11th-century English mining town when his mother dies of a mysterious illness. Vowing to become a physician and vanquish Death itself, he travels to Isfahan in Persia to study medicine under the great Ibn Sina. Through countless ordeals and challenges, and making many sacrifices along the way, he struggles on unwaveringly. His unflagging quest for knowledge leads to the blossoming of friendship and true love.",NULL
171759,"The Lost Medallion: The Adventures of Billy S",97,2013-03-01,Deutsch,6.00,1,"A man who stops into a foster home to drop off some donations soon tells the kids a story about two teenage friends who uncover a long-lost medallion that transports them back in time.",NULL
171776,Sparks,90,2014-03-07,English,7.50,1,"A masked vigilante who discovers the dark side to heroism. Going after the nation's most notorious super criminal leaves Sparks' life and reputation in ruins.",NULL
172385,"Rio 2",102,2014-04-11,English,5.80,4,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.",NULL
172391,Khumba,85,2013-10-25,English,7.50,2,"A half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. He is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd.",NULL
172593,"Derby Dogs",88,2012-09-26,English,6.30,2,"In Nelson, New Zealand, twelve-year-old Ben (Edward Hall) plans to build the race winning Kiwi Flyer for this years trolley derby. But Ben's dream is shattered when his father is killed in a car accident returning home with the newly built trolley.  When cocky class-mate Shannon (Myer van Gosliga) and his thuggish boy-racer older brother Shane (Doug Colling) who will stop at nothing to retain the trophy insult Ben's late dad, Ben is determined to enter the race and uphold the memory of his father.  However when he is banned from the derby by his mother Karen (Tandi Wright), he must get help from his mechanically-minded mate Jeff (Tikirau Hathaway), his teacher Mr Lumsden (Dai Henwood) and the racing wheels he bought with money borrowed from the school loan sharks, Stewie (Matt French) and Slug (David DeThierry), so he can secretly build his own Kiwi Flyer and win the race. (http://www.imdb.com/title/tt2131556/synopsis?ref_=tt_ov_pl)",NULL
172631,"Family Weekend",105,2013-03-28,English,7.00,5,"A 16-year-old girl takes her parents hostage after they miss her big jump-roping competition.",NULL
173897,"Resident Evil 6",0,2014-09-12,English,5.60,274,"Alice Abernathy (Milla Jovovich) continues her battle against The Umbrella Corporation's hostile AI system The Red Queen (Megan Charpentier) with the help of her friends Jill Valentine (Sienna Guillory), Leon Scott Kennedy (Johann Urb), Ada Wong (Li Bingbing), and her daughter Becky (Aryanna Engineer), while continuing an uneasy alliance with the former head of Umbrella, Albert Wesker (Shawn Roberts). Along the way, they will reconnect with former comrades Chris Redfield (Wentworth Miller), Claire Redfield (Ali Larter), and Kmart (Spencer Locke). Their epic battle will lead them back to where it all began in the dark mansion built by Umbrella founder Lord Ozwell E. Spencer and the deep underground research and development center known as The Hive, where The Red Queen plots total destruction over the human race.",NULL
174378,"Run & Jump",102,2014-01-24,English,6.30,2,"After a stroke leaves her husband disabled and fundamentally changed, a spirited Irish wife struggles to keep her family members together. All the while they are under the microscope of an American researcher documenting their recovery process.",NULL
175112,"The Pirate Fairy",78,2014-04-01,English,8.10,8,"When a misunderstood dust-keeper fairy named Zarina steals Pixie Hollow's all-important Blue Pixie Dust and flies away to join forces with the pirates of Skull Rock, Tinker Bell and her fairy friends must embark on the adventure of a lifetime to return it to its rightful place.",NULL
175291,"Cheap Thrills",85,2014-03-21,English,7.00,5,"Recently fired and facing eviction, a new dad has his life turned upside down when he meets a wealthy couple who offer a path to financial security... but at a price.",NULL
175541,"Black Nativity",NULL,2013-11-27,NULL,10.00,1,NULL,NULL
175555,"Tyler Perry's A Madea Christmas",100,2013-12-13,English,6.40,5,"Madea dispenses her unique form of holiday spirit on rural town when she's coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas.",NULL
175574,"Free Birds",91,2013-11-01,English,6.20,24,"In this irreverent, hilarious, adventurous buddy comedy for audiences of all ages, directed by Jimmy Hayward (Horton Hears a Who!), two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history - and get turkey off the holiday menu for good.",NULL
177494,"Veronica Mars",107,2014-03-14,English,7.30,22,"Years after walking away from her past as a teenage private eye, Veronica Mars gets pulled back to her hometown - just in time for her high school reunion - in order to help her old flame Logan Echolls, who's embroiled in a murder mystery.",NULL
181009,"Saving General Yang",102,2013-04-04,中国,5.80,12,"When a rival nation sends troops to invade the Song Dynasty, the emperor sends general Yang Ye (Adam Cheng) to defend the nation. However, Yang's place in the court is shaky due to a feud with Pan Renmei caused by the accidental death of his son at the hands of one of Yang's sons. At the battle, Yang is abandoned by Pan's troops, leaving him trapped in the face of an attack by Yeli Yuan (Shao Bing), an enemy general who wants to kill Yang to avenge his father. After learning about their father's predicament, Yang Ye's seven sons set out to rescue their father at any cost.",NULL
181330,"Kevin Hart: Let Me Explain",75,2013-07-03,English,7.30,22,"Based on Kevin Hart's 2012 ""Let Me Explain"" concert tour, which included 10 countries and 80 cities with over $32 million in ticket sales.",NULL
187010,"Buck Wild",90,2014-03-18,English,10.00,1,"A hunting vacation goes horribly awry for 4 friends after they accidentally shoot the lease's land owner.",NULL
188207,"The Legend of Hercules",99,2014-01-10,English,5.60,28,"In Ancient Greece 1200 B.C., a queen succumbs to the lust of Zeus to bear a son promised to overthrow the tyrannical rule of the king and restore peace to a land in hardship. But this prince, Hercules, knows nothing of his real identity or his destiny. He desires only one thing: the love of Hebe, Princess of Crete, who has been promised to his own brother. When Hercules learns of his greater purpose, he must choose: to flee with his true love or to fulfill his destiny and become the true hero of his time. The story behind one of the greatest myths is revealed in this action-packed epic - a tale of love, sacrifice and the strength of the human spirit.",NULL
190955,"Blood Ties",144,2013-10-28,English,6.30,6,"Two brothers, on either side of the law, face off over organized crime in Brooklyn during the 1970s.",NULL
191566,"Crazy Kind of Love",0,2013-05-31,English,6.00,1,"A broken family finds their relationships to one another changed by a new arrival in the household.",NULL
192134,"Dom Hemingway",93,2014-04-03,English,5.50,4,"After spending 12 years in prison for keeping his mouth shut, notorious safe-cracker Dom Hemingway is back on the streets of London looking to collect what he's owed.",NULL
192136,"Mandela: Long Walk to Freedom",141,2013-12-25,English,7.50,18,"A chronicle of Nelson Mandela's life journey from his childhood in a rural village through to his inauguration as the first democratically elected president of South Africa.",NULL
193756,"Lone Survivor",121,2013-12-24,English,7.40,87,"Based on the failed June 28, 2005 mission ""Operation Red Wing."" Four members of SEAL Team 10, were tasked with the mission to capture or kill notorious Taliban leader, Ahmad Shah. Only one member of the team survived.",NULL
199373,"The Frozen Ground",105,2013-08-23,English,6.50,76,"An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.",NULL
201066,"Goodbye World",0,2014-04-04,English,0.00,0,"When a mysterious cyber-attack cripples civilization, a group of old college friends and lovers retreat to a remote country cabin, where they must cope with an uncertain future while navigating the minefield of their shared past.",NULL
202214,RPG,0,2013-08-28,English,0.00,0,"Real Playing Game is a 2012 Action, Drama film. Directed by David Rebordão, the film stars , Rutger Hauer as Steve Batier, Alix Wilton Regan, Dafne Fernández, Nik Xhelilaj, Soraia Chaves as Sarah, Victória Guerra as RPG Chauffeur, Pedro Granger as Carlos, Cian Barry as Young Player, Chris Tashima as GameKeeper, Cloudia Swann, Débora Monteiro, Tino Navarro as Financial Speculator, Christopher Goh, Reuben-Henry Biggs, Genevieve Capovilla, Duarte Grilo as RPG Editor.",NULL
203833,"The Book Thief",131,2013-11-08,English,7.70,56,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refuge is being sheltered by her adoptive parents.",NULL
204082,Homefront,100,2013-11-27,English,6.80,55,"A former DEA agent moves his family to a quiet town, where he soon tangles with a local meth druglord.",NULL
205220,Philomena,98,2013-11-27,English,7.50,36,"A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent.",NULL
205724,"Welcome To The Jungle",95,2014-02-07,English,5.70,9,"A company retreat on a tropical island goes terribly awry.",NULL
207323,"The Olsen Gang in Deep Trouble",80,2013-10-09,Dansk,0.00,0,"New animation featuring the Olsen Gang, the legendary trio of small-time crooks with big money dreams.",NULL
208134,"Jackass Presents: Bad Grandpa",92,2013-10-25,English,6.60,142,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy.",NULL
209247,"The Art of the Steal",90,2014-03-14,English,7.40,12,"Crunch Calhoun, a third-rate motorcycle daredevil and part-time art thief, teams up with his snaky brother to steal one of the most valuable books in the world. But it's not just about the book for Crunch — he's keen to rewrite some chapters of his own past as well.",NULL
209263,"Enough Said",93,2013-10-11,English,7.00,67,"Eva is a divorced soon-to-be empty-nester wondering about her next act. Then she meets Marianne, the embodiment of her perfect self. Armed with a restored outlook on being middle-aged and single, Eva decides to take a chance on her new love interest Albert — a sweet, funny and like-minded man. But things get complicated when Eva discovers that Albert is in fact the dreaded ex–husband of Marianne...",NULL
209406,"The Right Kind Of Wrong",97,2014-02-06,English,5.80,4,"Leo the dishwasher falls in love with a bride on the day of her wedding - to another man.",NULL
210047,"Cold Comes the Night",90,2014-01-10,English,5.70,9,"A struggling motel owner and her daughter are taken hostage by a nearly blind career criminal to be his eyes as he attempts to retrieve his cash package from a crooked cop.",NULL
211449,"Riddick: Blindsided",6,2013-07-25,English,7.80,13,"This motion comic gaps the bridge between 2004's The Chronicles of Riddick, and 2013's Riddick.",NULL
214140,McCanick,96,2014-03-21,English,5.20,3,"Over the course of one feverish day, a harried narcotics detective (David Morse) and his reluctant partner (Mike Vogel) frantically track down a recently released convict (Cory Monteith) who knows a secret from the past.",NULL
217316,1,112,2013-09-30,English,6.90,4,"Set in the golden era of Grand Prix Racing '1' tells the story of a generation of charismatic drivers who raced on the edge, risking their lives during Formula 1's deadliest period, and the men who stood up and changed the sport forever.",NULL
217993,"Justice League: War",79,2014-02-02,Deutsch,7.10,15,"The world is under attack by an alien armada led by the powerful Apokoliptian, Darkseid. A group of superheroes consisting of Superman, Batman, Wonder Woman, The Flash, Green Lantern, Cyborg, and Shazam must set aside their differences and gather together to defend Earth.",NULL
218266,"Dracula: The Dark Prince",98,2013-10-15,English,0.00,0,"In his search for the Lightbringer, Dracula crosses paths with a beautiful crusader named Alina who bears a remarkable resemblance to his murdered bride. One look at her and Dracula is immediately smitten. Could Alina be the reincarnation of his long-dead love? Dracula has Alina kidnapped and brought to his castle where the Beast must now try to win his Beauty's heart.",NULL
225574,Non-Stop,NULL,2014-02-28,NULL,7.30,54,NULL,NULL
